Time	Price	Volume
20140804:10:00:11.385201	979.96	160845
20140804:10:00:11.386845	1052.81	124211
20140804:10:00:11.387722	1252.61	163004
20140804:10:00:11.388211	936.88	478371
20140804:10:00:11.388436	1601.89	262935
20140804:10:00:11.390952	1069.65	213797
20140804:10:00:11.391717	1335.33	297856
20140804:10:00:11.393152	1042.4	388444
20140804:10:00:11.393237	999.34	650593
20140804:10:00:11.393533	1424.78	264313
20140804:10:00:11.393544	1425.43	279219
20140804:10:00:11.394308	1010.44	490437
20140804:10:00:11.394493	1083.8	533306
20140804:10:00:11.394988	1274.57	100190
20140804:10:00:11.395021	1549.41	645536
20140804:10:00:11.396555	1204.4	176599
20140804:10:00:11.396971	1123.69	456596
20140804:10:00:11.397152	1572.7	361591
20140804:10:00:11.398069	1438.63	615953
20140804:10:00:11.398467	1486.13	552499
20140804:10:00:11.398598	1207.66	703464
20140804:10:00:11.399013	1352.87	556990
20140804:10:00:11.399265	1159.62	252794
20140804:10:00:11.403029	1412.54	607297
20140804:10:00:11.404295	1232.13	97268
20140804:10:00:11.404414	942.03	34590
20140804:10:00:11.405250	1116.72	658120
20140804:10:00:11.405993	1460.38	497913
20140804:10:00:11.406584	1337.8	219923
20140804:10:00:11.406885	1566.87	587051
20140804:10:00:11.408237	1540.57	428287
20140804:10:00:11.408738	1166.54	100161
20140804:10:00:11.409884	1038.22	247166
20140804:10:00:11.410221	935.26	385468
20140804:10:00:11.411650	1028.53	74480
20140804:10:00:11.412950	1101.53	76918
20140804:10:00:11.413941	1240.67	439224
20140804:10:00:11.414327	1364.48	130171
20140804:10:00:11.414890	1412.81	598324
20140804:10:00:11.417392	1338.82	533953
20140804:10:00:11.417414	1113.76	119666
20140804:10:00:11.418498	1714.11	646182
20140804:10:00:11.419109	1351.08	716316
20140804:10:00:11.419502	1319.01	351757
20140804:10:00:11.419680	1306.87	290744
20140804:10:00:11.419997	1862.75	1602
20140804:10:00:11.420271	1054.09	462786
20140804:10:00:11.421293	1155.57	398070
20140804:10:00:11.421505	1509.76	58148
20140804:10:00:11.422089	1052.44	245039
20140804:10:00:11.422907	848.71	167178
20140804:10:00:11.424680	1046.34	109992
20140804:10:00:11.425401	1373.95	47408
20140804:10:00:11.426543	1886.63	451556
20140804:10:00:11.426589	1449.14	567352
20140804:10:00:11.427728	991.38	569958
20140804:10:00:11.427857	1380.81	683131
20140804:10:00:11.427925	1077	61146
20140804:10:00:11.428550	1900.17	701944
20140804:10:00:11.428741	1262.82	509238
20140804:10:00:11.430581	1076.5	191580
20140804:10:00:11.431886	1658.7	326161
20140804:10:00:11.432997	1364.67	470954
20140804:10:00:11.433142	1125.98	365389
20140804:10:00:11.434080	1173.77	733084
20140804:10:00:11.434764	1403.36	584413
20140804:10:00:11.435268	1054.65	645011
20140804:10:00:11.437819	1291.48	18675
20140804:10:00:11.438077	1034.48	71953
20140804:10:00:11.438494	1751.97	139405
20140804:10:00:11.439963	1327.87	642307
20140804:10:00:11.440230	1736.29	747522
20140804:10:00:11.441071	1332.73	260792
20140804:10:00:11.443080	1641.64	679258
20140804:10:00:11.443918	1118.25	233557
20140804:10:00:11.444171	931.11	330904
20140804:10:00:11.444801	1493.85	514257
20140804:10:00:11.445222	1946.48	492544
20140804:10:00:11.446619	1092.28	742062
20140804:10:00:11.447151	1034.74	4105
20140804:10:00:11.447316	1846.43	743161
20140804:10:00:11.448267	1460.76	281428
20140804:10:00:11.448566	1319.22	734629
20140804:10:00:11.449757	1625.18	739770
20140804:10:00:11.450250	1019.46	492000
20140804:10:00:11.451322	1055.07	17554
20140804:10:00:11.453977	1438.91	259320
20140804:10:00:11.454030	1628.82	444704
20140804:10:00:11.454143	1563.65	459052
20140804:10:00:11.454917	1224.38	522595
20140804:10:00:11.455147	1444.77	645588
20140804:10:00:11.455274	1161.23	431695
20140804:10:00:11.456752	1155.64	664116
20140804:10:00:11.457389	1130.84	464437
20140804:10:00:11.458176	1555.13	250120
20140804:10:00:11.458962	1610.85	548778
20140804:10:00:11.459737	1275.69	637989
20140804:10:00:11.460778	1504.89	362330
20140804:10:00:11.461322	1032.85	627516
20140804:10:00:11.463624	1598.33	419449
20140804:10:00:11.464069	1244.61	274999
20140804:10:00:11.464575	1286.88	187491
20140804:10:00:11.464587	1352.24	602493
20140804:10:00:11.466179	1376.54	18228
20140804:10:00:11.467341	1322.18	108683
20140804:10:00:11.467963	1357.78	134963
20140804:10:00:11.468229	1246.77	512176
20140804:10:00:11.468609	1034.42	32799
20140804:10:00:11.469304	1398.42	400232
20140804:10:00:11.469795	1137.87	351937
20140804:10:00:11.470811	1491.92	134625
20140804:10:00:11.471112	1423.39	199155
20140804:10:00:11.471472	990.37	571725
20140804:10:00:11.471870	1130.63	435296
20140804:10:00:11.472685	1228.04	24794
20140804:10:00:11.473633	1269.61	131914
20140804:10:00:11.473834	1549.83	305549
20140804:10:00:11.473899	1403.23	179180
20140804:10:00:11.473949	1097.49	21986
20140804:10:00:11.474968	1354.06	441354
20140804:10:00:11.475037	903.08	670611
20140804:10:00:11.475409	1421.01	261453
20140804:10:00:11.475665	988.74	196083
20140804:10:00:11.478419	1043.14	171026
20140804:10:00:11.480551	1319.72	85829
20140804:10:00:11.480621	960.89	59499
20140804:10:00:11.481260	1228.68	626539
20140804:10:00:11.481964	1434.71	499074
20140804:10:00:11.483233	1175.68	286093
20140804:10:00:11.485371	1708.83	347111
20140804:10:00:11.485391	1491.22	469859
20140804:10:00:11.485639	938.41	131468
20140804:10:00:11.486566	1284.39	38763
20140804:10:00:11.486711	1294.51	690862
20140804:10:00:11.486836	1408.09	351383
20140804:10:00:11.486916	1146.61	99189
20140804:10:00:11.487031	1809.18	433816
20140804:10:00:11.487097	1666.76	448838
20140804:10:00:11.487444	875.27	188836
20140804:10:00:11.487593	1185.92	112608
20140804:10:00:11.488634	1310.92	711
20140804:10:00:11.488684	1134.88	436438
20140804:10:00:11.490585	1125.26	657671
20140804:10:00:11.490892	1971.7	325279
20140804:10:00:11.491098	1502.3	602075
20140804:10:00:11.491563	1084.5	558620
20140804:10:00:11.493044	1002.66	341511
20140804:10:00:11.493547	1106.13	262932
20140804:10:00:11.495337	1031.66	117781
20140804:10:00:11.496004	1488.83	580140
20140804:10:00:11.497091	1309.41	745355
20140804:10:00:11.499468	1161.23	747183
20140804:10:00:11.500497	1339.91	229610
20140804:10:00:11.501352	1065.83	50795
20140804:10:00:11.502286	1501.55	459160
20140804:10:00:11.502399	1089.83	69433
20140804:10:00:11.502632	1676.21	195537
20140804:10:00:11.503834	1000.58	153565
20140804:10:00:11.505548	1607.05	22267
20140804:10:00:11.505758	1293.21	334387
20140804:10:00:11.506087	1299.38	25139
20140804:10:00:11.507104	1119.61	699587
20140804:10:00:11.507284	1396.49	16513
20140804:10:00:11.507407	1352.82	572134
20140804:10:00:11.507594	1524.51	555360
20140804:10:00:11.507698	1158.24	390893
20140804:10:00:11.509990	1326.86	100084
20140804:10:00:11.512989	1130.91	91250
20140804:10:00:11.513583	1194.44	290834
20140804:10:00:11.513607	1441.56	500126
20140804:10:00:11.514062	894.31	63105
20140804:10:00:11.519273	1320.63	111657
20140804:10:00:11.521629	2033.52	145760
20140804:10:00:11.521775	1849.53	278440
20140804:10:00:11.527081	896.24	260952
20140804:10:00:11.528189	1043.08	55204
20140804:10:00:11.529158	1236.44	224734
20140804:10:00:11.530335	1423.82	113493
20140804:10:00:11.532857	1567.62	243698
20140804:10:00:11.532895	974.23	148069
20140804:10:00:11.534521	1123.49	212908
20140804:10:00:11.535869	1120.43	426261
20140804:10:00:11.536179	1434.11	680729
20140804:10:00:11.536973	1617.38	658028
20140804:10:00:11.537286	1491.61	8815
20140804:10:00:11.537427	1200.4	398899
20140804:10:00:11.539399	1269.41	686179
20140804:10:00:11.542281	1076.15	512474
20140804:10:00:11.542489	1982.07	70171
20140804:10:00:11.544005	1256.92	3177
20140804:10:00:11.544498	1425.33	523327
20140804:10:00:11.547862	1077.35	34448
20140804:10:00:11.547914	1391.24	372796
20140804:10:00:11.548113	1253.81	636945
20140804:10:00:11.548485	1292.04	7518
20140804:10:00:11.548763	896.85	268902
20140804:10:00:11.549709	1191.89	72227
20140804:10:00:11.550077	889.82	412396
20140804:10:00:11.552921	1219.39	23585
20140804:10:00:11.553079	1275.73	206055
20140804:10:00:11.553839	908.01	655188
20140804:10:00:11.553855	1144.8	334523
20140804:10:00:11.554001	1087.61	583208
20140804:10:00:11.554011	1301.81	442971
20140804:10:00:11.555197	1255.89	66608
20140804:10:00:11.555608	1281.7	707317
20140804:10:00:11.559648	1558.47	236202
20140804:10:00:11.559918	1140.47	611772
20140804:10:00:11.562296	1188.78	155571
20140804:10:00:11.562409	990.51	298039
20140804:10:00:11.562907	1250.89	83831
20140804:10:00:11.563828	1432.64	546678
20140804:10:00:11.564077	1150.04	375552
20140804:10:00:11.564093	1080.59	571595
20140804:10:00:11.565518	1824.12	513841
20140804:10:00:11.566009	1284.45	216804
20140804:10:00:11.569005	1476.52	569667
20140804:10:00:11.569509	1569.21	343406
20140804:10:00:11.570517	1177.71	212194
20140804:10:00:11.570698	1487.26	191070
20140804:10:00:11.572266	1258.33	423391
20140804:10:00:11.573542	1054.69	62503
20140804:10:00:11.574637	975.42	22837
20140804:10:00:11.574887	1407.84	657243
20140804:10:00:11.576231	1267.22	568551
20140804:10:00:11.579085	1364.57	523687
20140804:10:00:11.579289	1257.36	347320
20140804:10:00:11.580764	1028.06	643543
20140804:10:00:11.584844	1254.46	202027
20140804:10:00:11.587692	1462.72	493814
20140804:10:00:11.587879	1077.01	400410
20140804:10:00:11.588076	1186	73664
20140804:10:00:11.588153	1048.1	451811
20140804:10:00:11.590491	1188.39	460576
20140804:10:00:11.592073	1180.35	223501
20140804:10:00:11.592925	1226.8	151186
20140804:10:00:11.593587	1738.02	697962
20140804:10:00:11.597300	1859.3	386576
20140804:10:00:11.598191	1482.66	139285
20140804:10:00:11.599198	1693.5	444852
20140804:10:00:11.599708	1675.02	615159
20140804:10:00:11.599906	1234	434605
20140804:10:00:11.600473	1363.43	530290
20140804:10:00:11.600525	1779.27	410885
20140804:10:00:11.601158	1528.54	690260
20140804:10:00:11.601265	1491.05	271067
20140804:10:00:11.603713	1572.5	582967
20140804:10:00:11.605827	1726.72	313089
20140804:10:00:11.608432	1104.27	152564
20140804:10:00:11.609247	1520.69	338146
20140804:10:00:11.609729	1126.47	714447
20140804:10:00:11.610497	1172.89	247571
20140804:10:00:11.610786	1165.38	464668
20140804:10:00:11.611116	1443.91	115377
20140804:10:00:11.611907	1456.8	224984
20140804:10:00:11.612701	1521.53	711094
20140804:10:00:11.612951	1225.49	708538
20140804:10:00:11.614387	1238.95	286690
20140804:10:00:11.624223	1168.74	166259
20140804:10:00:11.624681	1209.3	481849
20140804:10:00:11.628245	1553.16	280236
20140804:10:00:11.629141	1081.36	609455
20140804:10:00:11.630689	1146.7	470262
20140804:10:00:11.630727	954.54	29133
20140804:10:00:11.631691	1580.62	277251
20140804:10:00:11.631963	1311.51	412492
20140804:10:00:11.633274	1398.96	54850
20140804:10:00:11.635524	960.32	668339
20140804:10:00:11.636383	1218.23	569025
20140804:10:00:11.637170	1109.03	407570
20140804:10:00:11.637270	1436.39	718743
20140804:10:00:11.637325	980.07	429247
20140804:10:00:11.637639	1180.75	488163
20140804:10:00:11.638462	1421.7	265519
20140804:10:00:11.638592	1556.47	539546
20140804:10:00:11.642118	1475.16	114278
20140804:10:00:11.642165	1473.73	627187
20140804:10:00:11.642376	1212.43	527111
20140804:10:00:11.642407	2012.29	298210
20140804:10:00:11.642737	1042.01	740174
20140804:10:00:11.645417	1056.36	610420
20140804:10:00:11.645470	1779.42	417943
20140804:10:00:11.645516	1824.9	239874
20140804:10:00:11.646362	1650.65	10685
20140804:10:00:11.646822	1172.5	139322
20140804:10:00:11.647402	1238.5	573131
20140804:10:00:11.647945	1199.97	608542
20140804:10:00:11.648409	1125.99	640753
20140804:10:00:11.652167	1132.85	358433
20140804:10:00:11.654359	1408.78	69793
20140804:10:00:11.654909	1177.1	210405
20140804:10:00:11.655053	1110.49	163187
20140804:10:00:11.655300	1558.13	120812
20140804:10:00:11.655460	1089.48	548924
20140804:10:00:11.658975	1407.37	658834
20140804:10:00:11.660820	1158.78	406343
20140804:10:00:11.663478	960.62	82527
20140804:10:00:11.663676	1641.93	166315
20140804:10:00:11.666117	1233.82	355049
20140804:10:00:11.666597	1395.51	351550
20140804:10:00:11.667143	1211.98	278989
20140804:10:00:11.667583	1150.02	671532
20140804:10:00:11.667745	1604.61	717022
20140804:10:00:11.667803	1344.28	326974
20140804:10:00:11.668129	1380.81	357344
20140804:10:00:11.668154	1686.56	239605
20140804:10:00:11.668801	1815.25	674558
20140804:10:00:11.670892	1720.06	459796
20140804:10:00:11.670950	1200.37	139543
20140804:10:00:11.671096	1440.35	311370
20140804:10:00:11.671209	1618.87	437492
20140804:10:00:11.671892	1514.63	639847
20140804:10:00:11.672875	1273.33	186888
20140804:10:00:11.673212	1135.95	722997
20140804:10:00:11.675054	1529.7	207344
20140804:10:00:11.675356	1571.87	519860
20140804:10:00:11.675618	1479.86	210398
20140804:10:00:11.678044	1183.21	632190
20140804:10:00:11.678213	1387.71	182742
20140804:10:00:11.680501	1103.67	118143
20140804:10:00:11.681654	1446.11	289001
20140804:10:00:11.681785	1606.33	50597
20140804:10:00:11.682358	1265.26	704968
20140804:10:00:11.682521	1044.5	298301
20140804:10:00:11.683238	1290.65	230170
20140804:10:00:11.683978	1109.9	647135
20140804:10:00:11.686849	1210.99	132005
20140804:10:00:11.687035	1214.72	482195
20140804:10:00:11.688706	1074.57	628793
20140804:10:00:11.689587	973.01	436110
20140804:10:00:11.690725	1368.27	738463
20140804:10:00:11.694860	1136.42	531104
20140804:10:00:11.697689	1110.52	251270
20140804:10:00:11.699314	1010.59	661528
20140804:10:00:11.700896	1160.72	132778
20140804:10:00:11.701541	1392.1	585983
20140804:10:00:11.702604	1054.64	193709
20140804:10:00:11.703285	1381.45	739503
20140804:10:00:11.705239	1221.45	252976
20140804:10:00:11.706125	1153.53	493525
20140804:10:00:11.708121	1578.14	326034
20140804:10:00:11.709636	1415.9	469941
20140804:10:00:11.709925	1064.65	109186
20140804:10:00:11.710103	948.94	91514
20140804:10:00:11.714253	1046.41	307977
20140804:10:00:11.714990	1535.69	60775
20140804:10:00:11.715013	1440.89	382512
20140804:10:00:11.715108	1036.24	304458
20140804:10:00:11.715398	1806.54	367428
20140804:10:00:11.716513	1352.74	287784
20140804:10:00:11.716964	1583.38	668616
20140804:10:00:11.717053	1409.7	155353
20140804:10:00:11.717327	1176.9	44111
20140804:10:00:11.717678	1288.81	61828
20140804:10:00:11.718108	1013.56	211514
20140804:10:00:11.720034	1225.6	222192
20140804:10:00:11.722098	1398.12	660529
20140804:10:00:11.722423	1800.8	722507
20140804:10:00:11.722447	1048.07	46809
20140804:10:00:11.724063	969.33	416841
20140804:10:00:11.724372	1458.94	242272
20140804:10:00:11.724380	951.22	347508
20140804:10:00:11.725312	1310.66	132457
20140804:10:00:11.725811	923.68	249137
20140804:10:00:11.728493	1661.85	573573
20140804:10:00:11.728823	1442.1	114028
20140804:10:00:11.729172	1245.08	77982
20140804:10:00:11.729630	1360.46	628562
20140804:10:00:11.730066	1168.8	558035
20140804:10:00:11.730091	1216.72	141046
20140804:10:00:11.731638	1236.26	454311
20140804:10:00:11.732542	1132.91	508081
20140804:10:00:11.732565	1077.44	260749
20140804:10:00:11.732603	1186.79	705860
20140804:10:00:11.733941	1462.29	312252
20140804:10:00:11.735118	849.34	438449
20140804:10:00:11.735490	1205.04	680508
20140804:10:00:11.736881	1682.54	402697
20140804:10:00:11.737372	1428.72	59281
20140804:10:00:11.737470	1420.33	133293
20140804:10:00:11.737566	1049.6	516218
20140804:10:00:11.738987	1428.03	491333
20140804:10:00:11.739028	1469.15	259530
20140804:10:00:11.740434	1297.14	358263
20140804:10:00:11.740805	1442.43	71386
20140804:10:00:11.741078	1626.72	654391
20140804:10:00:11.741898	1580.07	48022
20140804:10:00:11.743256	1156.75	153703
20140804:10:00:11.744232	1282.14	534903
20140804:10:00:11.745468	1363.01	655916
20140804:10:00:11.747313	1188.57	637417
20140804:10:00:11.747646	1477.62	679472
20140804:10:00:11.748717	942.07	366172
20140804:10:00:11.752601	1720.42	120826
20140804:10:00:11.753575	1605.8	600659
20140804:10:00:11.753947	1287.58	250486
20140804:10:00:11.756093	1639.87	664423
20140804:10:00:11.756289	1210.45	269153
20140804:10:00:11.757424	1354.34	569977
20140804:10:00:11.757799	995.85	564925
20140804:10:00:11.758218	1176.67	560140
20140804:10:00:11.758269	1017.95	408011
20140804:10:00:11.759407	1070.29	188887
20140804:10:00:11.759988	841.98	84726
20140804:10:00:11.760643	1477.97	734380
20140804:10:00:11.763034	1222.56	173988
20140804:10:00:11.763075	1334.12	265697
20140804:10:00:11.763488	1118.62	260706
20140804:10:00:11.764213	1366.67	593526
20140804:10:00:11.765047	1057.52	28220
20140804:10:00:11.765727	1440.28	669135
20140804:10:00:11.766240	1290.87	566734
20140804:10:00:11.766241	1025.69	467042
20140804:10:00:11.768182	1617.73	455745
20140804:10:00:11.768311	1598.4	247595
20140804:10:00:11.768627	1644.14	191108
20140804:10:00:11.770406	1646.72	133200
20140804:10:00:11.770841	1311.61	34821
20140804:10:00:11.771869	1269.79	215924
20140804:10:00:11.772484	1217.96	132841
20140804:10:00:11.774223	1099.57	484698
20140804:10:00:11.779659	1777.3	318011
20140804:10:00:11.780425	1639.25	381288
20140804:10:00:11.783581	1756.37	261868
20140804:10:00:11.783607	973.52	229525
20140804:10:00:11.783644	1339.58	245492
20140804:10:00:11.785278	1028.36	84937
20140804:10:00:11.788711	1006.49	272614
20140804:10:00:11.789743	1152.5	10155
20140804:10:00:11.789861	1584.75	297216
20140804:10:00:11.793944	1432.58	425577
20140804:10:00:11.794088	2231.92	172180
20140804:10:00:11.794439	1196.62	215046
20140804:10:00:11.795403	1515.01	416531
20140804:10:00:11.795431	1258.18	509050
20140804:10:00:11.797371	963.03	252966
20140804:10:00:11.797704	1058.42	513553
20140804:10:00:11.797818	1297.17	253701
20140804:10:00:11.797981	1747.87	730352
20140804:10:00:11.798740	1161.72	167292
20140804:10:00:11.799081	940.54	141538
20140804:10:00:11.799132	1047	419595
20140804:10:00:11.799415	1852.33	696430
20140804:10:00:11.803948	1658.02	181894
20140804:10:00:11.808057	1318.69	686606
20140804:10:00:11.808063	1329.15	236531
20140804:10:00:11.808666	1166.61	645443
20140804:10:00:11.809652	1262.75	546805
20140804:10:00:11.812186	1025.35	389939
20140804:10:00:11.814921	1320.93	594016
20140804:10:00:11.815218	1101.66	567603
20140804:10:00:11.815390	1293.16	48255
20140804:10:00:11.816327	997.85	44457
20140804:10:00:11.816491	1354.15	698633
20140804:10:00:11.816687	1423.93	660232
20140804:10:00:11.816689	897.26	653768
20140804:10:00:11.816829	1032.34	427951
20140804:10:00:11.817315	1452.32	611827
20140804:10:00:11.818130	1879.57	472110
20140804:10:00:11.818431	1347.75	444734
20140804:10:00:11.819585	1267.28	470459
20140804:10:00:11.819775	1349.4	428290
20140804:10:00:11.821127	1345.51	143640
20140804:10:00:11.823656	1252.2	338372
20140804:10:00:11.825420	930.91	64299
20140804:10:00:11.825707	1521.43	364863
20140804:10:00:11.826064	1251.23	580167
